scheme_code,last_nav_date
112346,2016-01-29
112364,2017-02-17
112366,2017-02-17
112367,2017-02-17
112387,2016-11-25
112396,2017-02-17
112397,2017-02-17
112398,2016-03-10
112402,2016-11-25
112408,2022-07-15
112410,2022-11-25
112414,2022-11-25
112416,2022-11-25
112420,2022-11-25
112421,2016-11-11
112422,2022-11-25
112423,2022-11-25
112424,2022-11-25
112425,2022-11-25
112428,2022-11-25
112429,2022-11-25
112442,2016-11-14
112445,2022-11-25
112456,2015-08-27
112457,2022-11-25
112458,2022-11-25
112461,2022-11-25
112468,2013-02-04
112475,2022-11-25
112483,2013-02-04
112487,2022-11-25
112488,2022-11-25
112489,2022-11-25
112495,2022-11-25
112496,2022-11-25
112537,2018-05-11
112538,2018-05-11
112600,2022-11-25
112601,2022-11-25
112624,2019-03-26
112625,2019-03-26
112627,2016-11-11
112628,2016-11-11
112629,2016-11-11
112630,2022-11-25
112631,2022-11-25
112632,2022-11-25
112637,2015-02-03
112640,2015-01-05
112641,2014-12-30
112642,2015-02-23
112643,2014-12-21
112644,2015-05-05
112648,2022-07-15
112649,2022-07-15
112652,2015-02-13
112653,2015-03-03
112656,2015-04-21
112657,2015-03-11
112658,2022-07-15
112659,2015-04-23
112660,2015-04-23
112665,2013-04-02
112666,2013-04-02
112691,2013-04-02
112692,2013-04-02
112784,2016-11-24
112785,2016-11-24
112787,2016-11-24
112789,2016-11-24
112853,2016-03-02
112854,2016-03-02
112871,2018-05-04
112872,2018-05-04
112873,2018-05-04
112874,2018-05-04
112884,2016-01-29
112886,2016-01-29
112887,2019-04-24
112888,2019-04-24
112892,2013-06-10
112898,2013-05-06
112899,2013-05-06
112900,2013-05-06
112913,2013-05-30
112914,2013-05-30
112921,2018-05-18
112922,2018-05-18
112928,2018-06-01
112929,2018-06-01
112930,2017-10-27
112934,2013-07-02
112935,2013-07-02
112940,2014-04-28
112943,2022-03-13
112944,2022-03-13
112946,2013-07-23
112947,2013-07-23
112956,2013-06-06
112963,2013-04-14
112964,2016-03-04
112965,2016-03-04
112966,2013-03-04
112967,2016-03-02
112968,2016-03-02
112973,2014-06-26
113024,2013-07-29
113025,2013-07-29
113055,2018-05-24
113072,2016-07-08
113073,2016-07-08
113082,2013-08-26
113083,2013-08-26
113100,2018-05-11
113101,2018-05-11
113135,2022-08-07
113136,2016-01-27
113138,2020-04-24
113139,2013-09-02
113140,2013-09-02
113145,2013-02-01
113165,2013-06-18
113166,2013-09-16
113172,2019-06-26
113173,2019-06-26
113183,2016-03-07
113184,2016-03-07
113185,2016-03-07
113186,2016-03-07
113187,2015-12-15
113205,2013-09-12
113206,2013-09-12
113211,2019-06-26
113219,2013-06-27
113220,2013-08-20
113242,2020-04-24
113243,2015-08-19
113246,2013-02-12
113247,2020-04-24
113248,2020-11-03
113321,2015-09-30
113327,2022-03-13
113328,2022-03-13
113352,2013-10-17
113353,2013-10-17
113356,2016-03-03
113357,2016-03-03
113358,2016-03-03
113359,2016-03-03
113360,2016-03-03
113373,2018-11-29
113390,2013-11-07
113391,2013-11-07
113392,2013-10-08
113393,2013-10-08
113394,2014-12-30
113401,2015-09-30
113416,2014-02-26
113417,2020-04-24
113428,2013-05-28
113460,2022-03-13
113461,2022-03-13
113463,2022-03-13
113464,2022-03-13
113476,2022-03-13
113477,2022-03-13
113478,2022-03-13
113483,2022-03-13
113526,2022-03-13
113528,2020-12-09
113532,2015-06-05
113544,2022-03-13
113545,2022-03-13
113547,2022-03-13
113548,2022-03-13
113549,2022-03-13
113553,2015-06-05
113554,2015-06-05
113555,2015-06-05
113556,2015-06-05
113557,2022-03-13
113558,2015-06-05
113560,2022-03-13
113561,2022-03-13
113562,2022-03-13
113566,2022-03-13
113567,2022-03-13
113632,2014-06-27
113637,2014-06-27
113640,2014-06-27
114097,2022-03-13
114099,2022-03-13
114100,2022-03-13
114105,2022-03-13
114216,2022-11-25
114217,2022-11-25
114218,2022-11-25
114219,2022-11-25
114238,2016-10-06
114241,2022-09-16
114251,2018-05-19
114252,2018-05-19
114253,2014-03-06
114254,2014-03-06
114300,2013-12-16
114301,2021-12-31
114302,2021-12-31
114307,2016-03-03
114308,2016-03-03
114309,2016-03-03
114310,2016-03-03
114341,2013-09-26
114342,2013-09-26
114365,2014-01-16
114366,2014-01-16
114376,2016-10-06
114382,2017-10-11
114383,2017-09-15
114384,2017-10-11
114385,2017-09-15
114418,2013-09-26
114419,2013-09-26
114420,2013-09-26
114421,2013-09-26
114422,2013-09-26
114423,2013-09-26
114424,2013-09-26
114425,2013-09-26
114426,2013-09-26
114427,2013-09-26
114428,2014-01-24
114429,2014-01-24
114440,2013-02-11
114441,2013-02-11
114454,2014-02-14
114455,2014-02-14
114462,2013-09-26
114467,2013-01-31
114468,2013-01-31
114469,2014-01-28
114470,2014-01-28
114498,2014-02-07
114499,2014-02-07
114514,2013-11-14
114515,2013-03-26
114518,2013-11-14
114519,2013-11-14
114527,2013-11-13
114528,2013-11-13
114529,2013-11-13
114530,2013-11-13
114531,2013-11-13
114532,2013-11-13
114537,2018-05-02
114538,2018-05-02
114583,2016-03-03
114584,2016-03-03
114585,2016-03-03
114587,2016-03-03
114598,2013-09-26
114599,2013-09-26
114627,2014-03-10
114657,2014-03-07
114658,2014-03-07
114661,2013-09-26
114662,2013-09-26
114663,2013-09-26
114664,2013-09-26
114665,2013-09-26
114666,2013-09-26
114667,2013-09-26
114668,2013-09-26
114669,2013-09-26
114670,2013-09-26
114671,2013-09-26
114672,2013-09-26
114673,2013-09-26
114674,2013-09-26
114682,2015-12-21
114683,2015-12-21
114735,2013-07-08
114749,2016-03-02
114752,2014-03-20
114759,2014-03-28
114781,2016-03-10
114791,2014-02-28
114804,2016-03-03
114805,2016-03-03
114842,2014-03-27
114843,2014-03-27
114844,2014-04-28
114845,2014-04-28
114846,2014-05-29
114847,2014-05-29
114848,2014-06-30
114849,2014-06-30
114854,2022-07-15
114855,2022-07-15
114860,2021-09-17
114875,2017-03-31
114876,2017-03-31
114951,2013-04-02
114952,2013-04-02
114964,2016-03-02
114965,2016-03-02
114966,2016-03-04
114967,2016-03-02
114968,2016-03-02
114970,2016-03-02
114971,2016-03-02
114973,2016-03-02
114974,2016-03-02
114975,2016-03-02
115014,2016-03-08
115015,2016-03-08
115055,2013-11-13
115057,2013-11-13
115082,2013-09-26
115083,2013-09-26
115084,2017-06-09
115085,2017-06-09
115086,2013-09-26
115087,2013-09-26
115088,2013-09-26
115089,2013-09-26
115090,2020-09-25
115093,2022-09-16
115101,2022-07-15
115103,2020-09-25
115110,2013-05-13
115111,2013-05-13
115122,2014-10-09
115145,2014-05-08
115146,2014-05-08
115158,2014-04-21
115159,2014-04-21
115185,2013-05-23
115186,2013-05-23
115216,2014-10-09
115217,2014-10-08
115218,2014-10-08
115219,2014-10-09
115220,2014-10-09
115221,2014-10-09
115222,2014-10-09
115226,2013-07-02
115231,2013-06-12
115232,2013-06-12
115235,2013-09-26
115236,2013-09-26
115239,2013-09-26
115240,2013-09-26
115241,2018-12-28
115242,2018-12-28
115243,2015-06-03
115250,2014-06-10
115251,2014-06-10
115262,2014-06-02
115263,2014-06-02
115269,2020-04-24
115293,2016-11-24
115303,2013-09-26
115304,2013-09-26
115311,2013-06-27
115312,2013-06-27
115328,2020-04-24
115336,2015-10-09
115337,2016-03-03
115339,2016-03-03
115340,2016-03-03
115357,2013-06-17
115358,2013-06-17
115375,2014-07-09
115376,2014-07-09
115377,2013-07-10
115378,2013-07-10
115403,2013-09-26
115404,2013-09-26
115405,2013-09-26
115406,2013-09-26
115407,2013-09-26
115408,2013-09-26
115422,2013-07-22
115423,2013-07-22
115465,2014-07-14
115466,2014-07-14
115471,2013-07-18
115472,2013-07-18
115485,2013-04-02
115486,2017-02-17
115487,2015-05-13
115492,2014-07-25
115493,2014-07-25
115560,2013-08-07
115561,2013-08-07
115562,2013-07-18
115563,2013-07-18
115570,2013-08-12
115571,2013-08-12
115579,2013-07-29
115580,2013-07-29
115581,2013-07-29
115582,2013-07-29
115606,2013-08-08
115607,2013-08-08
115608,2014-08-25
115609,2014-08-25
115612,2014-08-19
115613,2014-08-19
115616,2016-03-03
115619,2013-09-26
115620,2013-09-26
115621,2013-09-26
115622,2013-09-26
115623,2013-09-26
115624,2013-09-26
115625,2014-08-04
115626,2014-08-04
115627,2013-08-12
115628,2013-08-12
115631,2016-11-25
115632,2016-11-25
115662,2013-09-06
115663,2013-09-06
115682,2013-09-05
115683,2013-09-05
115684,2013-09-23
115685,2013-09-23
115686,2014-09-12
115687,2014-09-12
115696,2014-10-07
115697,2014-10-08
115700,2014-09-22
115701,2014-09-22
115702,2016-03-03
115705,2014-09-08
115706,2014-09-08
115707,2014-10-07
115712,2013-09-26
115713,2013-09-26
115714,2013-09-26
115715,2013-09-26
115716,2013-09-26
115717,2013-09-26
115718,2013-09-26
115719,2013-09-26
115720,2013-09-26
115721,2013-09-26
115722,2014-09-08
115723,2014-09-08
115728,2016-11-03
115729,2016-11-03
115730,2016-11-03
115731,2016-11-03
115740,2013-01-03
115743,2013-01-03
115744,2016-11-03
115745,2013-01-03
115746,2013-01-03
115747,2016-11-03
115748,2016-11-03
115749,2016-11-03
115750,2016-11-03
115751,2016-11-03
115752,2015-08-13
115753,2015-08-13
115754,2015-08-13
115755,2016-11-03
115761,2013-07-24
115762,2013-07-24
115763,2014-09-03
115767,2016-10-13
115768,2016-10-13
115788,2022-07-15
115790,2022-07-15
115812,2014-06-26
115813,2014-06-26
115814,2014-06-26
115815,2014-06-26
115818,2013-03-19
115819,2013-03-19
115824,2014-11-10
115837,2013-05-20
115838,2013-05-20
115845,2014-10-16
115846,2014-10-16
115847,2014-10-07
115848,2014-10-07
115853,2013-10-03
115854,2013-10-03
115872,2014-10-09
115873,2014-10-09
115877,2013-09-26
115878,2013-09-26
115883,2022-11-25
115886,2022-11-25
115887,2022-11-25
115890,2013-10-11
115891,2013-10-11
115892,2013-10-11
115895,2013-10-17
115896,2013-10-17
115899,2013-04-09
115900,2013-04-09
115912,2015-07-24
115923,2014-11-05
115924,2014-11-05
115927,2017-08-14
115928,2015-04-15
115929,2015-04-15
115930,2014-10-27
115931,2014-10-27
115932,2013-04-29
115933,2013-04-29
115937,2013-11-13
115938,2013-11-13
115955,2013-10-28
115956,2013-10-28
115966,2013-04-22
115967,2013-04-22
115970,2013-10-28
115971,2013-10-28
115985,2013-05-06
115986,2013-05-06
115987,2013-09-26
115988,2013-09-26
115989,2013-09-26
115990,2013-09-26
116000,2013-09-26
116001,2013-09-26
116002,2013-09-26
116003,2013-09-26
116004,2013-10-21
116005,2013-10-21
116006,2013-09-26
116007,2013-09-26
116008,2016-11-07
116009,2016-11-07
116010,2014-10-07
116011,2014-10-07
116012,2014-11-25
116013,2014-11-25
116016,2013-04-22
116017,2013-04-22
116018,2013-05-17
116019,2013-05-17
116027,2014-11-19
116028,2014-11-19
116029,2014-11-25
116030,2014-11-25
116031,2014-11-25
116035,2013-05-06
116038,2013-11-25
116039,2013-11-25
116042,2013-04-03
116043,2013-04-03
116044,2016-03-03
116045,2016-03-03
116053,2013-11-18
116054,2013-11-18
116055,2013-11-18
116069,2013-05-30
116070,2013-05-30
116073,2013-06-03
116074,2013-06-03
116078,2013-05-23
116079,2013-05-23
116082,2013-12-09
116083,2013-12-09
116087,2014-12-23
116088,2014-12-23
116089,2014-12-23
116105,2013-05-27
116106,2013-05-27
116111,2015-01-07
116112,2015-01-07
116115,2013-05-28
116116,2013-05-28
116127,2014-12-19
116128,2014-12-19
116132,2013-12-02
116133,2013-12-02
116134,2013-12-02
116135,2013-06-11
116136,2013-06-11
116137,2013-11-25
116138,2013-11-25
116139,2013-11-21
116140,2013-11-21
116141,2016-12-08
116142,2016-12-08
116143,2013-09-26
116144,2013-09-26
116145,2013-09-26
116146,2013-09-26
116147,2013-09-26
116148,2013-09-26
116151,2013-12-04
116152,2013-12-04
116153,2023-06-11
116154,2023-06-11
116156,2014-12-11
116157,2014-12-11
116158,2015-01-07
116159,2015-01-07
116165,2014-12-16
116166,2014-12-16
116167,2014-12-16
116168,2013-12-09
116169,2013-12-09
116170,2013-12-09
116171,2013-04-16
116176,2014-12-29
116177,2014-12-29
116184,2015-01-29
116185,2015-01-29
116188,2014-01-15
116191,2013-12-17
116192,2013-12-17
116203,2015-10-21
116205,2015-10-21
116208,2013-06-05
116209,2013-06-05
116216,2013-06-19
116217,2013-06-19
116220,2015-01-09
116221,2015-01-09
116222,2013-09-26
116223,2013-09-26
116226,2013-06-06
116227,2013-06-06
116228,2013-06-17
116229,2013-06-17
116230,2013-06-11
116231,2013-06-11
116238,2014-12-29
116239,2014-12-29
116249,2013-06-26
116250,2013-06-26
116256,2013-07-08
116257,2013-07-08
116258,2013-12-23
116259,2013-12-23
116275,2013-01-21
116276,2013-01-21
116290,2013-04-10
116291,2013-04-10
116296,2022-11-25
116297,2022-11-25
116298,2022-11-25
116299,2022-11-25
116330,2015-01-07
116331,2015-01-07
116336,2013-01-01
116337,2013-01-01
116338,2013-01-01
116341,2013-06-24
116342,2013-06-24
116347,2016-03-02
116348,2013-09-26
116349,2013-09-26
116352,2022-03-28
116353,2022-03-28
116354,2013-01-10
116355,2013-01-10
116356,2014-04-28
116357,2014-04-28
116360,2016-03-02
116363,2016-03-04
116368,2016-03-04
116370,2016-03-04
116371,2014-11-10
116372,2014-05-15
116373,2016-03-02
116374,2016-03-02
116376,2013-08-02
116380,2015-09-03
116381,2016-03-02
116382,2016-03-02
116385,2016-03-02
116386,2016-03-02
116387,2013-01-07
116388,2013-01-07
116389,2013-01-07
116391,2016-03-04
116394,2016-03-02
116395,2016-03-02
116398,2013-06-04
116399,2013-06-27
116400,2013-06-27
116407,2013-07-02
116408,2013-07-02
116411,2013-01-07
116412,2013-01-07
116414,2015-04-06
116415,2015-04-06
116416,2016-03-02
116417,2016-03-02
116418,2013-01-07
116419,2013-01-07
116420,2013-01-14
116421,2013-01-14
116422,2013-07-19
116423,2013-07-19
116424,2021-03-31
116425,2021-03-31
116426,2021-03-31
116427,2021-03-31
116428,2014-01-20
116429,2014-01-20
116430,2014-01-24
116431,2014-01-24
116432,2013-01-21
116433,2013-01-21
116434,2013-01-21
116437,2013-01-08
116438,2013-01-08
116439,2013-01-08
116440,2013-01-14
116441,2013-01-14
116442,2013-01-14
116443,2013-01-10
116444,2013-01-10
116445,2013-07-16
116446,2013-07-16
116447,2014-07-10
116448,2014-07-14
116451,2013-02-07
116452,2013-02-07
116458,2013-07-17
116459,2013-07-17
116460,2013-04-03
116461,2013-04-03
116462,2013-09-26
116463,2013-09-26
116464,2013-01-21
116465,2013-01-21
116466,2013-01-14
116467,2013-01-14
116468,2013-04-16
116469,2013-04-16
116476,2013-07-22
116477,2013-07-22
116478,2013-07-22
116479,2013-02-04
116480,2013-02-04
116481,2013-01-21
116482,2013-01-21
116483,2021-03-05
116489,2014-05-13
116490,2014-05-13
116497,2013-01-17
116498,2013-01-17
116499,2017-01-30
116500,2017-01-30
116501,2013-01-17
116502,2013-01-17
116503,2013-07-24
116504,2013-07-24
116505,2013-04-12
116506,2013-04-12
116509,2013-01-21
116510,2013-01-21
116511,2013-01-21
116514,2014-02-03
116515,2014-02-03
116516,2017-10-27
116517,2013-04-30
116518,2013-04-30
116519,2013-04-30
116522,2013-09-26
116523,2013-09-26
116525,2013-01-22
116526,2013-01-22
116529,2013-01-24
116530,2013-01-24
116531,2013-01-28
116532,2013-01-28
116533,2013-07-22
116534,2013-07-22
116535,2013-01-24
116536,2013-01-24
116537,2013-02-04
116538,2013-02-04
116539,2015-02-09
116540,2015-02-09
116541,2013-01-21
116542,2013-01-21
116543,2015-04-07
116544,2015-04-07
116545,2013-04-22
116546,2013-04-22
116549,2013-02-13
116551,2013-02-13
116552,2013-02-04
116553,2013-02-04
116554,2013-02-04
116557,2013-02-04
116558,2013-02-04
116559,2013-02-07
116560,2013-02-07
116561,2013-08-05
116562,2013-08-05
116563,2013-01-31
116564,2013-01-31
116566,2015-02-11
116567,2015-02-11
116568,2013-04-08
116569,2013-04-08
116573,2013-02-04
116574,2013-02-04
116575,2013-02-04
116578,2013-02-04
116579,2013-02-04
116580,2013-08-13
116581,2013-08-13
116582,2022-12-07
116583,2022-12-07
116584,2014-06-02
116585,2014-06-02
116586,2014-06-02
116587,2015-06-01
116588,2015-06-01
116589,2015-06-01
116590,2013-02-11
116591,2013-02-11
116592,2013-02-11
116594,2013-02-06
116595,2013-02-06
116596,2013-09-26
116597,2013-09-26
116598,2013-02-04
116599,2013-02-04
116600,2013-01-21
116601,2013-01-21
116602,2013-01-31
116603,2013-01-31
116604,2013-02-08
116605,2013-02-08
116606,2013-02-20
116607,2013-02-20
116609,2013-02-20
116610,2021-03-31
116613,2013-08-13
116614,2013-08-13
116615,2013-04-08
116616,2013-04-08
116617,2015-03-03
116618,2015-03-03
116619,2013-02-12
116620,2013-02-12
116621,2013-02-12
116624,2013-02-07
116625,2013-02-07
116626,2013-02-11
116627,2013-02-11
116628,2013-08-19
116629,2013-08-19
116630,2015-02-09
116631,2015-02-09
116634,2013-02-15
116635,2013-02-15
116636,2013-02-14
116637,2013-02-14
116640,2013-02-13
116641,2013-02-13
116645,2013-02-20
116646,2013-02-20
116647,2013-02-20
116654,2013-02-18
116655,2013-02-18
116656,2013-02-20
116657,2013-02-20
116658,2013-04-17
116659,2013-04-17
116660,2015-03-09
116661,2015-03-09
116662,2013-05-31
116663,2013-05-31
116664,2013-05-31
116665,2014-03-12
116666,2014-03-12
116669,2018-05-11
116670,2015-04-28
116671,2015-04-28
116676,2013-02-27
116677,2013-02-27
116678,2015-03-09
116679,2015-03-09
116683,2016-03-02
116684,2016-03-02
116685,2016-03-03
116686,2013-02-14
116687,2013-02-14
116690,2013-02-25
116691,2013-02-25
116692,2013-02-25
116693,2013-02-25
116694,2013-02-25
116695,2013-02-25
116696,2013-02-25
116697,2014-06-26
116698,2014-06-26
116699,2014-02-17
116700,2014-02-17
116701,2013-09-26
116702,2013-09-26
116705,2014-06-26
116707,2014-06-26
116708,2014-06-26
116710,2014-06-26
116711,2013-02-25
116712,2013-02-25
116713,2015-03-12
116714,2015-03-12
116715,2013-10-21
116718,2013-02-25
116719,2013-02-25
116720,2013-02-25
116723,2015-09-02
116725,2016-03-03
116726,2015-01-27
116729,2013-08-27
116730,2013-08-27
116731,2013-02-25
116732,2013-02-25
116733,2013-05-30
116734,2013-05-30
116735,2013-03-01
116736,2013-03-01
116743,2013-03-04
116744,2013-03-04
116745,2013-03-04
116748,2014-04-30
116749,2014-04-30
116750,2013-05-21
116751,2013-05-21
116752,2013-02-11
116753,2013-02-11
116754,2013-02-20
116755,2013-02-20
116756,2013-05-02
116757,2013-05-02
116758,2013-02-28
116759,2013-02-28
116760,2013-03-04
116761,2013-03-04
116762,2013-03-04
116763,2013-03-04
116764,2013-04-02
116765,2013-04-02
116766,2013-02-26
116767,2013-02-26
116768,2013-02-28
116769,2013-02-28
116770,2013-04-02
116771,2013-04-02
116772,2013-04-02
116773,2013-04-02
116774,2013-03-07
116775,2013-03-07
116776,2013-03-06
116777,2013-03-06
116778,2013-03-04
116779,2013-03-04
116785,2013-08-28
116786,2013-08-28
116787,2013-08-28
116788,2013-03-05
116789,2013-03-05
116790,2013-03-05
116794,2013-04-02
116797,2013-03-11
116798,2013-03-11
116799,2013-03-11
116803,2013-01-11
116804,2013-02-25
116805,2013-02-25
116810,2022-12-07
116811,2022-12-07
116812,2013-05-09
116813,2013-05-09
116814,2015-04-09
116815,2015-04-09
116820,2013-04-03
116821,2013-04-03
116822,2013-03-11
116823,2013-03-11
116824,2013-03-11
116826,2013-03-11
116827,2013-03-11
116828,2013-04-02
116829,2013-04-02
116830,2013-04-10
116831,2013-04-10
116834,2013-04-04
116835,2013-04-04
116836,2013-03-11
116837,2013-03-11
116838,2013-03-20
116839,2013-03-20
116842,2013-02-25
116843,2013-02-25
116844,2013-03-25
116845,2013-03-25
116848,2013-04-08
116849,2013-04-08
116850,2014-03-18
116851,2014-03-18
116852,2013-04-04
116853,2013-04-04
116854,2013-04-04
116855,2013-04-10
116856,2013-04-10
116857,2013-04-10
116858,2013-04-17
116859,2013-04-17
116860,2013-04-17
116861,2013-04-17
116862,2013-04-17
116863,2013-04-17
116864,2013-04-10
116865,2013-04-10
116866,2013-04-10
116867,2013-04-22
116868,2013-04-22
116869,2013-04-22
116870,2013-03-18
116871,2013-03-18
116872,2013-04-05
116873,2013-04-05
116874,2013-03-18
116875,2013-03-18
116876,2013-03-18
116877,2013-04-02
116878,2013-04-02
116879,2013-04-08
116880,2013-04-08
116881,2013-04-16
116882,2013-04-16
116883,2013-04-03
116884,2013-04-03
116885,2013-03-14
116886,2013-03-14
116887,2014-04-09
116888,2014-04-09
116889,2013-03-14
116890,2013-03-14
116891,2013-04-03
116892,2013-04-03
116893,2015-04-07
116897,2013-04-08
116898,2013-04-08
116899,2013-03-15
116900,2013-03-15
116901,2015-04-06
116902,2015-04-06
116903,2013-04-03
116904,2013-04-03
116905,2013-03-25
116906,2013-03-25
116907,2013-04-03
116908,2013-04-03
116911,2013-07-02
116913,2015-08-26
116914,2015-12-16
116917,2013-04-08
116918,2013-04-08
116919,2013-03-25
116920,2013-03-25
116922,2013-02-25
116923,2013-02-25
116924,2013-03-04
116925,2013-03-04
116926,2013-04-29
116927,2013-04-29
116928,2013-04-29
116929,2013-04-29
116932,2015-04-28
116933,2015-04-28
116940,2013-04-23
116941,2013-04-23
116946,2013-03-01
116947,2013-03-01
116950,2013-04-05
116952,2013-03-25
116953,2013-03-25
116954,2013-04-29
116955,2013-04-29
116957,2014-04-03
116958,2014-04-03
116959,2013-04-18
116960,2013-04-18
116961,2013-03-04
116962,2013-03-04
116963,2013-04-05
116964,2013-04-05
116967,2013-04-22
116968,2013-04-22
116969,2013-04-22
116972,2013-04-22
116973,2013-04-22
116974,2013-04-22
116975,2013-04-08
116976,2013-04-08
